183,-9,47,18.684621474701103,2
102,-46,16,14.003354988231802,3
103,-46,27,93.7721247860566,1
104,-46,28,29.531666874239104,4
105,-46,38,34.17211985034713,2
106,-46,39,83.03351588536205,3
107,-46,41,40.7316937619592,4
133,-35,47,56.65100693301317,1
156,-24,47,82.67930269574391,4
147,-28,46,60.84072465195862,2
108,-45,33,86.12271519730949,1
112,-44,21,17.842134057317793,3
111,-44,20,41.03277200228799,4
110,-44,16,66.52086201141655,4
109,-44,1,62.694146656528005,3
113,-43,33,63.93542297246546,4
114,-43,37,95.85576443929237,3
122,-41,45,8.544688264859893,2
151,-27,45,5.125562968656731,4
186,-8,44,41.33565887672298,3
182,-9,44,74.54264702869489,1
121,-41,37,4.376910833858421,1
119,-42,30,24.989471982411672,4
118,-42,20,76.04569026068918,3
117,-42,12,61.60134488896897,4
116,-42,7,61.378695672347575,4
115,-42,5,30.662746434885097,3
120,-41,4,84.07462383837978,1
123,-40,9,40.57092975699983,1
124,-40,10,80.40435498282827,3
125,-40,12,79.52288672900663,1
126,-40,42,47.39801510363697,1
161,-21,43,95.63967541356386,2
203,0,43,86.0630307873997,3
