283,33,0,28.124927488157926,2.0
406,47,9,92.93226614776972,0.0
407,47,11,23.357359644395714,1.0
378,47,13,35.49411945032193,1.0
379,47,19,89.61382715358266,1.0
347,47,24,44.192465012645734,2.0
348,47,47,61.765480233949376,2.0
335,39,46,66.79478482865126,2.0
333,38,45,43.85061943709047,1.0
334,39,44,54.290145007733415,2.0
340,41,44,77.443137390901,2.0
345,45,36,93.67474898911324,2.0
344,45,35,95.6952326658141,1.0
346,46,31,96.72825995461857,2.0
343,45,24,48.00317483783782,1.0
405,45,10,92.27852760562,0.0
404,45,7,10.34117374714638,0.0
403,45,5,88.57065042597186,0.0
329,34,43,57.53503255198393,2.0
342,42,42,97.11347696734605,2.0
339,41,35,87.73822681206101,2.0
341,42,35,51.54734783730837,2.0
337,40,41,1.252009913503263,2.0
328,34,41,43.277340909662406,2.0
338,41,31,92.99306543706695,2.0
336,40,29,70.89985308584959,2.0
332,37,36,29.918833726218445,2.0
331,37,25,0.4725434911557965,2.0
375,37,22,73.75554060740758,1.0
377,38,22,3.0453940091837435,1.0
376,38,14,54.995601269204926,1.0
324,32,38,33.795040366461116,3.0
325,32,45,69.60872020346558,3.0
319,29,47,16.479860395680358,3.0
323,31,41,70.62943444424616,3.0
322,31,39,7.557877453115114,3.0
327,34,30,56.12582466399004,3.0
330,35,30,89.68320665967363,2.0
374,34,22,33.59034187684657,0.0
326,33,25,33.18563635143283,3.0
365,20,45,55.88175399895349,1.0
313,27,42,9.145149214999755,3.0
312,27,40,25.475701328498985,3.0
311,27,39,54.574971622058186,3.0
316,28,38,55.54906078300267,2.0
315,28,37,65.48005186214773,2.0
310,27,33,63.37616310375528,2.0
318,29,31,2.4848515326440688,3.0
317,29,30,1.5072199895259557,3.0
321,30,30,17.36922597413839,3.0
401,32,20,79.66754653737308,0.0
320,30,28,29.951778255238764,3.0
307,25,40,81.41315946139231,3.0
308,26,31,7.338628396021032,3.0
309,27,30,63.39589108035004,3.0
314,28,27,35.12596569975333,3.0
402,33,6,19.884456547614683,0.0
373,28,18,5.1898143063385564,1.0
367,21,36,0.3750008168006417,1.0
306,24,29,17.284641682363553,3.0
398,26,20,21.518492724389233,0.0
399,27,17,40.33379222124434,0.0
400,29,7,17.775262190473505,0.0
363,19,37,84.28096789508372,1.0
362,18,34,71.09996534441554,1.0
361,18,32,44.33436988525298,1.0
371,23,18,35.748053630414056,1.0
370,23,17,80.84977191701745,1.0
372,24,15,3.7034575104024623,1.0
369,23,14,37.62301369076343,1.0
396,21,20,20.437095601106943,0.0
364,20,20,60.91124479368003,1.0
366,21,14,59.47695660168298,0.0
368,22,14,9.90654144849104,1.0
395,21,6,83.5957044325627,0.0
397,22,2,60.66427478775742,0.0
360,18,24,57.8203585567065,1.0
357,16,30,66.84075919452259,1.0
358,16,43,15.766811198110661,1.0
383,6,44,42.083397973041706,0.0
352,14,40,40.139278621089595,1.0
351,14,28,67.16983714525874,1.0
393,17,22,71.82049145647935,0.0
356,16,20,98.85512579039727,1.0
391,16,19,22.33978784774801,0.0
359,17,17,37.1113185133514,1.0
355,16,16,60.62290860808529,1.0
354,16,15,21.841519863412472,1.0
394,20,4,78.74963293617805,0.0
392,17,10,44.17608235810593,0.0
385,7,42,44.85393912319188,0.0
349,13,22,51.162957359393026,1.0
350,14,15,97.6274808425526,1.0
353,15,13,6.713017522904332,1.0
390,16,3,24.426618036691117,0.0
389,10,24,53.84127907837983,0.0
388,9,41,65.3619533873964,0.0
387,9,17,11.183266697182166,0.0
384,7,38,30.861942936770856,0.0
382,6,12,25.91315199813851,0.0
386,8,15,48.42247930994137,0.0
