0,-46,-43,92.24747955665961,2
1,-46,-39,28.728472146049533,2
2,-45,-45,96.4110037104156,3
3,-45,-44,53.214961697033374,1
4,-45,-43,0.657278064154452,3
5,-45,-27,32.9135738266091,2
59,-45,-18,4.2340739430431045,1
6,-44,-45,88.38640470355773,2
7,-44,-37,53.152655676076584,3
60,-44,-18,59.954978066956784,2
8,-43,-43,78.49993537873068,1
9,-43,-37,18.12590069372947,4
10,-43,-29,18.144302285544313,1
11,-43,-27,69.22016931987733,1
12,-42,-46,57.77925025776339,3
13,-42,-38,16.433464662294295,2
14,-42,-30,76.50876230122928,1
15,-42,-28,12.587635433962502,1
16,-41,-40,70.61531848892233,4
17,-41,-37,79.38372610998357,1
18,-41,-30,14.951398154931805,1
61,-41,-23,27.61692790170673,1
62,-41,-16,19.54976358221407,3
19,-40,-25,95.037254259864,1
63,-40,-18,66.56781615357451,4
20,-39,-44,51.85060812438506,1
21,-39,-43,1.713754457852822,4
22,-39,-35,54.57669788008093,2
23,-39,-26,51.341337690108126,3
64,-39,-18,32.598064850028344,1
24,-38,-45,24.548783953857914,2
25,-38,-37,27.016085469600448,2
65,-37,-21,95.27809891056346,2
26,-36,-37,38.77391081173407,4
27,-36,-36,48.17642306243428,2
28,-36,-34,58.74868741524631,1
29,-36,-30,13.604183131631178,1
30,-35,-30,14.852575197281734,1
66,-35,-17,25.28275607962812,1
31,-34,-38,39.21099344514614,4
32,-34,-33,35.05839306856409,1
33,-34,-29,77.05901765139228,4
34,-34,-27,76.49607487502387,3
35,-33,-42,3.840941383888984,1
36,-33,-38,19.172876372992075,4
37,-33,-34,46.68515239408629,2
67,-33,-19,49.12406737969665,1
68,-33,-17,62.22999068897403,3
38,-32,-39,7.031705549886028,3
39,-31,-40,95.4831201030269,3
40,-31,-36,77.1777305554436,4
41,-31,-27,57.02632030469349,4
42,-30,-44,99.65704224956899,3
43,-30,-43,69.89573634925897,2
44,-30,-42,66.53911094792767,1
45,-30,-36,71.44564985318225,2
46,-30,-31,46.78881084135984,1
69,-30,-22,66.11886947757051,1
47,-29,-41,62.21415165725487,3
48,-29,-31,37.303360895101214,2
49,-28,-33,89.56616026083796,1
50,-28,-32,1.952820432284753,3
51,-28,-29,47.63069007996528,2
52,-27,-33,59.02538976814296,3
53,-26,-42,33.390895452298466,2
54,-26,-40,77.1923548694233,3
55,-26,-31,49.41722845639063,1
56,-26,-29,20.07282253971043,2
70,-26,-14,82.93867694243258,4
57,-25,-39,7.424103923087712,3
58,-25,-36,34.365273182046735,3
83,-24,-12,3.790917839285443,1
71,-23,-15,96.35041548705452,1
84,-23,-5,30.25704952270139,3
73,-20,-46,68.57783268074519,3
74,-20,-43,15.075659319362158,2
86,-20,-12,3.8981407872483573,2
75,-19,-25,29.160247287956125,1
72,-19,-22,75.66008973012046,3
76,-18,-32,99.5123805451133,4
77,-16,-45,60.879093810717066,3
78,-16,-25,29.932694839668983,2
79,-16,-24,27.44459487958425,3
87,-13,-12,71.41379628412017,3
88,-12,-9,1.5088133424978476,3
89,-12,-8,22.72215757646057,4
94,-10,-39,44.844359186497805,4
95,-10,-17,18.10971997992101,3
90,-10,-7,29.69985790274493,1
96,-8,-23,5.639504655799074,2
91,-7,-8,46.44960405138431,3
97,-6,-44,92.63974398979961,1
98,-6,-22,91.0228944042253,1
99,-5,-29,46.388811762675296,2
100,-2,-44,59.92169199308475,4
93,-1,-5,61.7434600440962,4
101,0,-29,25.260747934516623,2
200,0,-12,86.06444419362097,3
204,1,-43,88.27122620836958,3
205,2,-46,21.641959212247304,2
206,3,-44,69.61768263924827,3
207,3,-41,72.11208393319993,2
208,3,-24,12.815254463750984,4
211,5,-42,95.94378352311493,3
209,5,-29,72.92169189410245,3
210,5,-19,96.88200224889674,2
213,6,-39,80.1479511440006,4
212,6,-35,70.53138133119026,1
214,7,-38,62.61717440602698,3
