183,-9,47,53.70922159624168,2.0
156,-24,47,30.83364636414281,0.0
133,-35,47,5.052405790761967,1.0
147,-28,46,49.27234010169697,3.0
151,-27,45,36.189111082857636,2.0
122,-41,45,70.53300971997416,3.0
182,-9,44,63.70229840138557,0.0
186,-8,44,23.98232391564389,0.0
203,0,43,52.29412689075443,2.0
161,-21,43,73.85612931363515,2.0
126,-40,42,98.08116507162721,1.0
127,-38,42,0.8856921915684615,0.0
130,-37,42,77.48762608148978,1.0
144,-29,42,72.61960868401465,1.0
170,-14,42,40.90784264230703,3.0
199,-1,42,57.59859182506379,1.0
149,-28,41,72.26845568113691,2.0
141,-30,41,49.45755599726394,0.0
107,-46,41,76.9262687764611,0.0
158,-23,40,28.98594388336542,1.0
169,-15,40,86.09672235944878,3.0
166,-17,39,42.72662397334745,1.0
106,-46,39,16.965533247405304,0.0
105,-46,38,40.59456946997128,2.0
143,-29,38,64.73012041623255,0.0
160,-22,38,76.71339244036277,3.0
165,-18,38,80.44681874536926,0.0
191,-7,38,33.67262809321506,0.0
198,-1,38,68.50469824185272,0.0
381,1,38,25.332108664268013,0.0
164,-18,37,10.696697374294803,1.0
162,-21,37,93.31812204014766,3.0
129,-37,37,3.9102138548550567,3.0
121,-41,37,49.636481150044,1.0
114,-43,37,80.66670185346564,1.0
136,-32,36,38.35597424128902,1.0
171,-13,35,11.908334973701177,0.0
135,-34,34,77.3146797967995,3.0
139,-31,34,34.29607823247383,2.0
181,-9,34,23.12687427987472,0.0
202,0,34,56.721747263527,1.0
380,1,20,29.79994052989389,0.0
201,0,26,43.20415050073374,1.0
140,-30,33,7.6252813140776174,1.0
113,-43,33,70.09143849323347,3.0
108,-45,33,74.96094733699363,0.0
148,-28,32,51.2016751818268,2.0
197,-2,30,51.905385758957046,2.0
196,-3,26,80.52860398137538,0.0
195,-4,30,32.82530753677649,1.0
175,-11,31,21.29675168639974,2.0
154,-25,31,29.63888220259968,2.0
119,-42,30,45.751971084447455,0.0
134,-34,30,19.217413323905,0.0
142,-29,30,91.97191644854145,2.0
190,-7,30,85.47671334727399,2.0
194,-4,14,67.15719200214899,0.0
193,-6,28,78.76350674141953,1.0
180,-10,29,87.52950798143581,2.0
159,-22,29,53.88875686907724,3.0
104,-46,28,58.241936677604876,1.0
138,-31,25,10.00043243454311,1.0
137,-31,24,52.65503161196353,1.0
150,-27,17,73.60987971247752,3.0
179,-10,22,7.175598286316433,1.0
174,-11,26,73.41539731124541,2.0
168,-15,22,67.91976191821446,1.0
189,-7,16,90.98481762537453,2.0
188,-7,6,48.193426193833226,2.0
92,-7,-1,7.920025851807721,3.0
192,-6,1,96.67925120032571,0.0
102,-46,16,85.698475894537,3.0
103,-46,27,89.02997646268915,1.0
112,-44,21,85.75748315219387,2.0
111,-44,20,41.11660296458721,1.0
110,-44,16,12.557645029372207,3.0
109,-44,1,2.311132062052368,0.0
118,-42,20,97.80227407975936,1.0
117,-42,12,69.30751360545169,0.0
116,-42,7,57.152533427271834,0.0
115,-42,5,11.972132411344582,1.0
120,-41,4,71.68162502434892,1.0
123,-40,9,63.186295181531584,3.0
124,-40,10,27.78102306546382,0.0
125,-40,12,52.91708518296063,1.0
128,-37,24,88.32265706434535,3.0
132,-36,23,85.13552016925108,1.0
131,-36,1,69.95834371591359,1.0
145,-28,9,17.517072948813947,3.0
146,-28,13,37.73110671689494,1.0
153,-26,11,80.83248732565416,1.0
152,-26,5,89.77260440987904,1.0
157,-23,8,46.359305894382686,0.0
155,-24,5,51.40003469757617,3.0
172,-12,13,41.269276937695444,2.0
163,-19,11,0.18607913050027314,0.0
173,-11,13,65.20639684333347,3.0
167,-16,3,6.507449864818478,1.0
178,-10,10,98.44267176906523,3.0
177,-10,5,82.18464157187961,3.0
185,-8,5,34.346541492711346,0.0
187,-7,5,20.157558632099597,0.0
184,-8,3,81.14230092407921,1.0
176,-10,1,92.14689868212271,1.0
85,-22,-2,78.01672692718758,3.0
