205,2,-46,53.52563822643603,4
236,15,-45,69.91452412258272,4
232,14,-45,61.59158094803705,2
100,-2,-44,53.44755724376988,1
206,3,-44,24.282571147257396,1
233,14,-44,41.709720880956866,3
237,15,-44,32.96863829473114,1
240,17,-44,85.0536151314605,4
238,15,-43,38.0772533792148,3
283,33,0,49.502059411579644,1
303,46,-35,46.45090086212142,1
300,44,-34,76.10494855923011,1
204,1,-43,76.65961303226601,4
298,43,-34,59.006386904839005,4
304,46,-18,42.41042887474089,1
305,46,-6,67.83942584587444,1
302,44,-4,49.343312190353494,4
291,40,-32,13.68451788141893,4
289,40,-33,18.63271041678106,1
299,43,-19,52.51319431829252,3
293,42,-18,57.71253416444591,2
294,42,-13,94.34509304432783,2
295,42,-12,23.127538713422275,1
296,42,-11,15.364806287814812,3
297,42,-9,85.79443659512864,4
292,41,-3,10.005689288022115,4
